case_id,batch_id,case_label,narrative_summary,f3_scenario_index,description,ground_truth_category,qwen_category,qwen_rationale,human_agree_category,human_agree_rationale,human_corrected_category,human_notes
892c9499-c968-4a59-8e3a-45d963e49d1b,synthetic_batch_25_v8,Case_20,"Mrs. Evelyn Miller, a 69-year-old patient recovering from a complex diabetic foot ulcer, faced a significant barrier to discharge when her primary caregiver and daughter expressed intense anxiety regarding home wound management. This caregiver panic threatened to derail the transition home, as the family felt unequipped to handle the daily dressing changes and clinical monitoring required. The Patient Navigator acted as a liaison by verifying the family's low sentiment score in Atlantis, educating them on exactly what to expect during the first 24 hours home, and flagging the training gap to the Social Worker to ensure a bedside teaching session was completed before the first home visit.",1,Log the caregiver's concerns in the Atlantis narrative notes and wait for the Social Worker's scheduled discharge huddle to see if the training gap is addressed.,Passive,Passive,"The scenario explicitly instructs the Patient Navigator to 'wait for the Social Worker's scheduled discharge huddle' to address the identified training gap. The PN's actions are limited to documentation (logging concerns), education (explaining expectations), and flagging the issue for the SW to resolve. The PN does not independently manage the clinical details, contact the HHA, or bypass the SW. This aligns perfectly with the definition of 'Passive: Strategic Deferral', where the PN defers to the SW within their lane to ensure the correct clinical decision is made.",,,,
892c9499-c968-4a59-8e3a-45d963e49d1b,synthetic_batch_25_v8,Case_20,"Mrs. Evelyn Miller, a 69-year-old patient recovering from a complex diabetic foot ulcer, faced a significant barrier to discharge when her primary caregiver and daughter expressed intense anxiety regarding home wound management. This caregiver panic threatened to derail the transition home, as the family felt unequipped to handle the daily dressing changes and clinical monitoring required. The Patient Navigator acted as a liaison by verifying the family's low sentiment score in Atlantis, educating them on exactly what to expect during the first 24 hours home, and flagging the training gap to the Social Worker to ensure a bedside teaching session was completed before the first home visit.",2,"Verify the sentiment score with the family, document the 'Caregiver_Panic' barrier in Atlantis, and explicitly flag the need for family wound care training to the Social Worker.",Proactive,Proactive,"The Patient Navigator (PN) is acting within their designated lane by auditing the Atlantis demographic record, educating the family on the program, and flagging the specific training gap to the Social Worker (SW). The scenario explicitly states the PN 'flagged the training gap to the Social Worker to ensure a bedside teaching session was completed,' which aligns with the Proactive category of 'Liaison/Education.' The PN is not deferring to the SW (Passive) nor is they crossing boundaries by managing clinical details or contacting HHAs directly (Overstep). The core action is facilitating the educational intervention and communication between the family and the SW.",,,,
892c9499-c968-4a59-8e3a-45d963e49d1b,synthetic_batch_25_v8,Case_20,"Mrs. Evelyn Miller, a 69-year-old patient recovering from a complex diabetic foot ulcer, faced a significant barrier to discharge when her primary caregiver and daughter expressed intense anxiety regarding home wound management. This caregiver panic threatened to derail the transition home, as the family felt unequipped to handle the daily dressing changes and clinical monitoring required. The Patient Navigator acted as a liaison by verifying the family's low sentiment score in Atlantis, educating them on exactly what to expect during the first 24 hours home, and flagging the training gap to the Social Worker to ensure a bedside teaching session was completed before the first home visit.",3,Contact the HHA intake coordinator to ask if their nurse can provide extra training visits or call the hospital's wound care clinic to schedule an outpatient teaching session for the daughter.,Overstep,Overstep,"The scenario explicitly instructs the Patient Navigator to 'Contact the HHA intake coordinator' and 'call the hospital's wound care clinic'. The instructions state that the SW is responsible for securing the HHA referral and managing the vendor's acceptance. By bypassing the SW to directly contact external vendors and the HHA coordinator, the PN is crossing the boundary of the SW's designated role. This constitutes 'Overstep' because the PN is interfering with the SW's clinical and vendor management duties.",,,,
77ac991f-f058-4099-93e3-38973b2f5481,synthetic_batch_25_v8,Case_21,"Martha Vance, a 72-year-old patient recovering from a hip fracture ORIF, faced a potential delay in her transition due to a disagreement between her children regarding the safety of a home discharge versus long-term care. While Martha expressed a strong desire to return to her own residence, her daughter’s high anxiety regarding fall risks led to a stalemate in the discharge planning process. The Patient Navigator acted as a liaison by documenting the family's conflicting sentiment scores in Atlantis and flagging the need for a care conference to the Social Worker. Following a joint meeting that aligned the family on a home-based plan, the Navigator verified the home health agency's acceptance in the portal and secured the first clinical visit within 24 hours of Martha's return home.",1,Wait for the Social Worker to finish the family care conference and provide an updated discharge destination before updating the Atlantis record.,Passive,Passive,"The scenario explicitly instructs the Patient Navigator to 'Wait for the Social Worker to finish the family care conference and provide an updated discharge destination before updating the Atlantis record.' This aligns with the 'Passive' category definition, which involves the PN waiting, deferring to the SW, and not acting independently. The PN's role here is strictly to document the conflict and flag the issue, while the actual resolution (the conference) and the final verification of the discharge plan are the SW's responsibilities. The PN is not educating the family, managing clinical details, or bypassing the SW; they are simply holding the line until the SW provides the necessary information to proceed.",,,,
77ac991f-f058-4099-93e3-38973b2f5481,synthetic_batch_25_v8,Case_21,"Martha Vance, a 72-year-old patient recovering from a hip fracture ORIF, faced a potential delay in her transition due to a disagreement between her children regarding the safety of a home discharge versus long-term care. While Martha expressed a strong desire to return to her own residence, her daughter’s high anxiety regarding fall risks led to a stalemate in the discharge planning process. The Patient Navigator acted as a liaison by documenting the family's conflicting sentiment scores in Atlantis and flagging the need for a care conference to the Social Worker. Following a joint meeting that aligned the family on a home-based plan, the Navigator verified the home health agency's acceptance in the portal and secured the first clinical visit within 24 hours of Martha's return home.",2,Verify the patient's home readiness via a 24-hour pulse call and flag any remaining caregiver anxiety to the Social Worker before scheduling the Medical Assistant.,Proactive,Overstep,"The scenario explicitly instructs the Patient Navigator to 'flag any remaining caregiver anxiety to the Social Worker' and 'verify the home health agency's acceptance in the portal'. These actions involve communicating directly with the Social Worker (crossing the boundary of the SW's negotiation role) and managing clinical verification details (crossing the boundary of the SW's management role). The navigator is bypassing the SW's primary responsibilities (negotiating with HHAs, managing referrals) to act as a liaison and verify clinical readiness, which constitutes clinical/vendor interference.",,,,
77ac991f-f058-4099-93e3-38973b2f5481,synthetic_batch_25_v8,Case_21,"Martha Vance, a 72-year-old patient recovering from a hip fracture ORIF, faced a potential delay in her transition due to a disagreement between her children regarding the safety of a home discharge versus long-term care. While Martha expressed a strong desire to return to her own residence, her daughter’s high anxiety regarding fall risks led to a stalemate in the discharge planning process. The Patient Navigator acted as a liaison by documenting the family's conflicting sentiment scores in Atlantis and flagging the need for a care conference to the Social Worker. Following a joint meeting that aligned the family on a home-based plan, the Navigator verified the home health agency's acceptance in the portal and secured the first clinical visit within 24 hours of Martha's return home.",3,Call the home health agency intake coordinator directly to explain the family's urgency and request they prioritize Martha's admission to prevent a facility placement.,Overstep,Overstep,"The scenario explicitly instructs the Patient Navigator to 'Call the home health agency intake coordinator directly to explain the family's urgency and request they prioritize Martha's admission.' This action constitutes a direct intervention into the Social Worker's (SW) domain of managing referrals and negotiating with HHAs. By bypassing the SW to contact the vendor directly, the Navigator is crossing the boundary of strategic deferral and acting as a liaison, which is defined as an Overstep in this taxonomy.",,,,
ae68adc2-81c8-4b67-9884-ff53f114f2e4,synthetic_batch_25_v8,Case_22,"Mrs. Eleanor Vance, a 69-year-old patient recovering from a complex diabetic foot ulcer, faced a significant delay in her transition home when her preferred home health agency was identified as out-of-network for her Medicare Advantage plan. This administrative mismatch created uncertainty for her daughter, who was anxious about managing dressing changes without immediate professional support. The Patient Navigator acted as a liaison by educating the family on the importance of in-network coverage to prevent unexpected costs and flagging the insurance barrier to the Social Worker for resolution. Once the Social Worker confirmed an alternative agency, the Navigator verified the family's readiness via a pre-discharge pulse call and successfully scheduled the first home visit to ensure care continuity.",1,"Upon learning of the insurance mismatch, the Navigator documents the delay in Atlantis and waits for the Social Worker to confirm that a new, in-network agency has accepted the referral.",Passive,Passive,"The scenario explicitly states that the Patient Navigator 'documents the delay in Atlantis and waits for the Social Worker to confirm that a new, in-network agency has accepted the referral.' This action aligns with the 'Passive' category's definition of 'Strategic Deferral,' where the PN waits and defers to the Social Worker (SW) to resolve the issue rather than taking independent action or crossing boundaries.",,,,
ae68adc2-81c8-4b67-9884-ff53f114f2e4,synthetic_batch_25_v8,Case_22,"Mrs. Eleanor Vance, a 69-year-old patient recovering from a complex diabetic foot ulcer, faced a significant delay in her transition home when her preferred home health agency was identified as out-of-network for her Medicare Advantage plan. This administrative mismatch created uncertainty for her daughter, who was anxious about managing dressing changes without immediate professional support. The Patient Navigator acted as a liaison by educating the family on the importance of in-network coverage to prevent unexpected costs and flagging the insurance barrier to the Social Worker for resolution. Once the Social Worker confirmed an alternative agency, the Navigator verified the family's readiness via a pre-discharge pulse call and successfully scheduled the first home visit to ensure care continuity.",2,"The Navigator verifies the patient's sentiment regarding the change in providers, educates the family on how to recognize the incoming call via the V-Card, and flags the daughter's anxiety to the Social Worker to ensure a smooth handoff.",Proactive,Proactive,"The scenario describes the Patient Navigator acting within their designated lane by educating the family on the transition process, flagging the daughter's anxiety to the Social Worker, and verifying family readiness via a pre-discharge call. These actions align with the 'Proactive: Liaison/Education' category, as the Navigator is actively managing the patient's needs and communication flow without crossing into clinical decision-making (like selecting the agency) or bypassing the Social Worker (like contacting HHAs directly). The Navigator supports the SW's role in resolving the insurance barrier and ensures the family is prepared for the next steps.",,,,
ae68adc2-81c8-4b67-9884-ff53f114f2e4,synthetic_batch_25_v8,Case_22,"Mrs. Eleanor Vance, a 69-year-old patient recovering from a complex diabetic foot ulcer, faced a significant delay in her transition home when her preferred home health agency was identified as out-of-network for her Medicare Advantage plan. This administrative mismatch created uncertainty for her daughter, who was anxious about managing dressing changes without immediate professional support. The Patient Navigator acted as a liaison by educating the family on the importance of in-network coverage to prevent unexpected costs and flagging the insurance barrier to the Social Worker for resolution. Once the Social Worker confirmed an alternative agency, the Navigator verified the family's readiness via a pre-discharge pulse call and successfully scheduled the first home visit to ensure care continuity.",3,The Navigator calls the insurance company's authorization department to request a single-case agreement for the patient's preferred HHA to expedite the discharge process.,Overstep,Overstep,"The scenario describes the Patient Navigator crossing the boundary of their designated role. The instructions explicitly state the Navigator's responsibilities are auditing demographics, educating the patient, and verifying family readiness. However, the Navigator's action involves contacting the insurance company's authorization department to request a 'single-case agreement' for an HHA. This is a direct clinical/vendor interference action that bypasses the Social Worker's responsibility of identifying and securing the agency, and it involves managing clinical details (agency selection) rather than just patient education or readiness verification.",,,,
e351b49e-19de-4c34-be0a-6d0f7134a1ef,synthetic_batch_25_v8,Case_23,"At 70 years old, Mr. Miller is recovering from a spinal fusion and requires a walker for mobility, but his home’s steep front steps have created a significant safety barrier to discharge. The transition is currently delayed by the Medicaid CHC Waiver process, which requires a lengthy administrative cycle to approve and install a wheelchair ramp. The Patient Navigator served as the primary liaison by verifying the family's contact data in Atlantis, educating the daughter on how to recognize incoming clinical calls via the V-Card, and flagging the family's increasing anxiety over the 40-day delay to the Social Worker to ensure the home health agency was ready the moment the ramp passed inspection.",1,"Monitor the Atlantis portal for the HHA to move from 'Pending' to 'Accepted' status before initiating the pre-discharge pulse call, allowing the Social Worker to handle the agency's delay in processing the ramp completion notice.",Passive,Overstep,"The scenario explicitly instructs the Patient Navigator to 'Monitor the Atlantis portal for the HHA to move from Pending to Accepted status'. This action involves directly managing the clinical workflow and waiting for the Social Worker to initiate a specific call based on that status change. By bypassing the Social Worker's direct involvement in the ramp approval process and instead acting as a gatekeeper for the HHA's status, the Navigator is crossing the boundary of clinical management and vendor coordination, which falls under Overstep.",,,,
e351b49e-19de-4c34-be0a-6d0f7134a1ef,synthetic_batch_25_v8,Case_23,"At 70 years old, Mr. Miller is recovering from a spinal fusion and requires a walker for mobility, but his home’s steep front steps have created a significant safety barrier to discharge. The transition is currently delayed by the Medicaid CHC Waiver process, which requires a lengthy administrative cycle to approve and install a wheelchair ramp. The Patient Navigator served as the primary liaison by verifying the family's contact data in Atlantis, educating the daughter on how to recognize incoming clinical calls via the V-Card, and flagging the family's increasing anxiety over the 40-day delay to the Social Worker to ensure the home health agency was ready the moment the ramp passed inspection.",2,Verify the current family sentiment score regarding the long delay and flag the daughter's specific concerns about wound care management to the Social Worker to request a brief bedside teaching session before discharge.,Proactive,Overstep,"The scenario explicitly instructs the Patient Navigator to 'flag the daughter's specific concerns about wound care management to the Social Worker.' This action crosses the boundary of the PN's defined responsibilities (auditing demographics, educating on V-Card, flagging logistical stalls) by directly intervening in clinical care details (wound care) and bypassing the Social Worker's role in managing the CHC Waiver application. The PN is acting as a clinical liaison rather than a liaison/educator within their lane.",,,,
e351b49e-19de-4c34-be0a-6d0f7134a1ef,synthetic_batch_25_v8,Case_23,"At 70 years old, Mr. Miller is recovering from a spinal fusion and requires a walker for mobility, but his home’s steep front steps have created a significant safety barrier to discharge. The transition is currently delayed by the Medicaid CHC Waiver process, which requires a lengthy administrative cycle to approve and install a wheelchair ramp. The Patient Navigator served as the primary liaison by verifying the family's contact data in Atlantis, educating the daughter on how to recognize incoming clinical calls via the V-Card, and flagging the family's increasing anxiety over the 40-day delay to the Social Worker to ensure the home health agency was ready the moment the ramp passed inspection.",3,Call the HHA intake coordinator directly to provide the contractor's ramp completion certificate and negotiate an earlier start-of-care date to prevent further discharge delays.,Overstep,Overstep,"The scenario instructs the Patient Navigator to 'Call the HHA intake coordinator directly' to provide contractor documentation and negotiate dates. This action crosses the boundary defined in the Role Boundaries section, where the Social Worker is explicitly responsible for communicating with the HHA. By bypassing the Social Worker to contact the HHA directly, the Navigator is engaging in Clinical/Vendor interference, which falls under the 'Overstep' category.",,,,
ae3205f7-2779-415c-b363-d5bff4913dbf,synthetic_batch_25_v8,Case_24,"Elena, a 69-year-old patient recovering from a complex diabetic foot ulcer, faced a significant transition barrier when her daughter expressed profound anxiety regarding her lack of training for at-home dressing changes. While Elena was clinically cleared for discharge, the family's fear of mismanagement threatened to stall the transition or lead to an LTC pivot. The Patient Navigator acted as a liaison by verifying the family's low sentiment score, flagging the specific training gap to the Social Worker, and ensuring that the first home visit was only scheduled once the HHA acceptance was confirmed in the portal.",1,Wait for the Social Worker to finish the discharge huddle to receive the confirmed HHA agency name and start-of-care date before updating Atlantis.,Passive,Passive,"The scenario explicitly instructs the Patient Navigator to 'Wait for the Social Worker to finish the discharge huddle' and 'start-of-care date' before taking any action. The PN is deferring the execution of the task (verifying HHA acceptance and scheduling the visit) to the SW's decision-making process. The PN is not intervening in the clinical or vendor decision-making (Overstep) nor is the SW acting proactively to educate or flag; the SW is the one making the final call on agency acceptance. Therefore, the PN is strictly following the SW's lead and deferring to the SW.",,,,
ae3205f7-2779-415c-b363-d5bff4913dbf,synthetic_batch_25_v8,Case_24,"Elena, a 69-year-old patient recovering from a complex diabetic foot ulcer, faced a significant transition barrier when her daughter expressed profound anxiety regarding her lack of training for at-home dressing changes. While Elena was clinically cleared for discharge, the family's fear of mismanagement threatened to stall the transition or lead to an LTC pivot. The Patient Navigator acted as a liaison by verifying the family's low sentiment score, flagging the specific training gap to the Social Worker, and ensuring that the first home visit was only scheduled once the HHA acceptance was confirmed in the portal.",2,Verify the daughter's sentiment score after her bedside training session and flag to the Social Worker if she still feels unready for the transition.,Proactive,Proactive,"The scenario explicitly defines the Patient Navigator's role as verifying the accuracy of the Atlantis record and educating the family on post-discharge support. The specific instruction to 'flag to the Social Worker' regarding the daughter's anxiety aligns with the Proactive category's definition of 'Liaison/Education,' where the PN acts within their lane to facilitate communication between the family and the SW. The scenario also correctly identifies the boundary as the 'first home visit' being contingent on HHA acceptance, which is a standard verification step before scheduling, rather than the SW directly contacting the HHA or managing clinical details.",,,,
ae3205f7-2779-415c-b363-d5bff4913dbf,synthetic_batch_25_v8,Case_24,"Elena, a 69-year-old patient recovering from a complex diabetic foot ulcer, faced a significant transition barrier when her daughter expressed profound anxiety regarding her lack of training for at-home dressing changes. While Elena was clinically cleared for discharge, the family's fear of mismanagement threatened to stall the transition or lead to an LTC pivot. The Patient Navigator acted as a liaison by verifying the family's low sentiment score, flagging the specific training gap to the Social Worker, and ensuring that the first home visit was only scheduled once the HHA acceptance was confirmed in the portal.",3,Call the HHA intake coordinator directly to ensure they have the latest wound care orders and to ask if they can send a nurse who specializes in diabetic ulcers.,Overstep,Overstep,"The scenario instructs the Patient Navigator to 'Call the HHA intake coordinator directly' and 'ask if they can send a nurse'. This action crosses the boundary by bypassing the designated Social Worker (SW) and the Patient Navigator's role of verifying the Atlantis record and flagging issues. Instead of acting within their lane (educating the family, documenting, or flagging to the SW), the Navigator is directly contacting the vendor (HHA) and managing clinical details (wound care orders, nurse specialization) that should be handled by the SW or the facility's clinical team.",,,,
88bd0e2a-287d-472d-9746-0a183ead4ded,synthetic_batch_25_v9,Case_1,"Elena Rodriguez, a 69-year-old recovering from a complex diabetic foot ulcer, was clinically cleared for home discharge but faced a significant barrier when her daughter expressed paralyzing anxiety over managing the specialized dressing changes. This fear of a training gap threatened to derail the transition to home care, as the family felt unprepared for the technical requirements of her recovery. The Patient Navigator acted as a critical liaison, documenting the family's distress in Atlantis and flagging the need for a bedside training session to the Social Worker, which ultimately secured the family's confidence for a safe return home.",1,Wait for the Social Worker to address the family's anxiety during the final discharge huddle and document the outcome in Atlantis once the meeting notes are released.,Passive,Passive,"The scenario explicitly instructs the Navigator to 'Wait for the Social Worker to address the family's anxiety' and to 'document the outcome' only after the meeting notes are released. The Navigator is deferring the active intervention (addressing the anxiety and facilitating the training session) to the Social Worker's role. This aligns with the definition of 'Passive: Strategic Deferral', where the PN waits for the SW to act within their clinical boundaries.",,,,
88bd0e2a-287d-472d-9746-0a183ead4ded,synthetic_batch_25_v9,Case_1,"Elena Rodriguez, a 69-year-old recovering from a complex diabetic foot ulcer, was clinically cleared for home discharge but faced a significant barrier when her daughter expressed paralyzing anxiety over managing the specialized dressing changes. This fear of a training gap threatened to derail the transition to home care, as the family felt unprepared for the technical requirements of her recovery. The Patient Navigator acted as a critical liaison, documenting the family's distress in Atlantis and flagging the need for a bedside training session to the Social Worker, which ultimately secured the family's confidence for a safe return home.",2,Request_Joint_Family_Meeting_via_SW to verify the family's readiness sentiment and explicitly flag the training gap so the SW can coordinate clinical instruction before the discharge date.,Proactive,Proactive,"The scenario describes the Navigator acting as a critical liaison between the family and the Social Worker (SW). The Navigator documented the family's distress in Atlantis and flagged the specific training gap to the SW to prevent a discharge delay. This aligns with the 'Proactive: Liaison/Education' category because the Navigator is acting within their lane to educate the family and facilitate communication, rather than deferring to the SW (Passive) or crossing boundaries into clinical management (Overstep). The Navigator is facilitating the SW's role in coordinating clinical instruction without taking over the clinical decision-making or vendor management.",,,,
88bd0e2a-287d-472d-9746-0a183ead4ded,synthetic_batch_25_v9,Case_1,"Elena Rodriguez, a 69-year-old recovering from a complex diabetic foot ulcer, was clinically cleared for home discharge but faced a significant barrier when her daughter expressed paralyzing anxiety over managing the specialized dressing changes. This fear of a training gap threatened to derail the transition to home care, as the family felt unprepared for the technical requirements of her recovery. The Patient Navigator acted as a critical liaison, documenting the family's distress in Atlantis and flagging the need for a bedside training session to the Social Worker, which ultimately secured the family's confidence for a safe return home.",3,Directly contact the floor nursing supervisor to schedule a wound care demonstration for the daughter and call the HHA intake coordinator to ensure the nurse brings extra dressing supplies on Day 1.,Overstep,Overstep,"The scenario describes the Navigator directly contacting the floor nursing supervisor to schedule a wound care demonstration and calling the HHA intake coordinator to ensure supplies are available. This action crosses the boundary of the Navigator's role by bypassing the Social Worker (who manages the clinical training schedule and referrals) and directly interfering with the Home Health Agency's (HHA) operational logistics. The Navigator is acting as a liaison for the HHA's needs rather than the family's, effectively taking on clinical and vendor management responsibilities that belong to the SW and the HHA.",,,,
9d6a2a5c-44d9-404d-8f9f-61eb76cffeb9,synthetic_batch_25_v9,Case_2,"Mrs. Gable, a 72-year-old female recovering from a hip fracture ORIF, was eager to return home but faced a sudden delay when the home health agency identified a conflict between her facility allergy list and their intake records. This handoff data mismatch created significant anxiety for her daughter, who feared a clinical error during the first home visit. The Patient Navigator identified the stall in the Atlantis portal and flagged the specific discrepancy to the Social Worker, acting as a liaison to ensure the records were corrected before the patient's Friday discharge.",1,Wait for the Social Worker's daily discharge huddle to see if the medication discrepancy is addressed naturally by the clinical team.,Passive,Passive,"The scenario instructs the Patient Navigator to 'Wait for the Social Worker's daily discharge huddle' to see if the issue is resolved naturally. This aligns with the 'Passive' category's definition of 'Strategic Deferral,' where the PN waits, defers to the SW, and does not take independent action to resolve the clinical discrepancy or contact the HHA directly.",,,,
9d6a2a5c-44d9-404d-8f9f-61eb76cffeb9,synthetic_batch_25_v9,Case_2,"Mrs. Gable, a 72-year-old female recovering from a hip fracture ORIF, was eager to return home but faced a sudden delay when the home health agency identified a conflict between her facility allergy list and their intake records. This handoff data mismatch created significant anxiety for her daughter, who feared a clinical error during the first home visit. The Patient Navigator identified the stall in the Atlantis portal and flagged the specific discrepancy to the Social Worker, acting as a liaison to ensure the records were corrected before the patient's Friday discharge.",2,"Identify the 'Pending' status in the Atlantis portal, document the specific allergy mismatch found in the demographics audit, and flag the bottleneck to the SW to facilitate a faster resolution.",Proactive,Proactive,"The scenario explicitly requires the Patient Navigator to identify a data discrepancy in the Atlantis portal, document the specific allergy mismatch, and flag the issue to the Social Worker (SW). This falls squarely within the 'Proactive: Liaison/Education' category because the PN acts within their lane by auditing the portal and communicating with the SW to resolve a bottleneck, rather than deferring to the SW or crossing into clinical/vendor interference by contacting the HHA directly.",,,,
9d6a2a5c-44d9-404d-8f9f-61eb76cffeb9,synthetic_batch_25_v9,Case_2,"Mrs. Gable, a 72-year-old female recovering from a hip fracture ORIF, was eager to return home but faced a sudden delay when the home health agency identified a conflict between her facility allergy list and their intake records. This handoff data mismatch created significant anxiety for her daughter, who feared a clinical error during the first home visit. The Patient Navigator identified the stall in the Atlantis portal and flagged the specific discrepancy to the Social Worker, acting as a liaison to ensure the records were corrected before the patient's Friday discharge.",3,Call the HHA intake coordinator to explain the allergy discrepancy and then contact the facility's floor nurse to ask for an immediate correction of the discharge summary.,Overstep,Overstep,"The scenario instructs the Patient Navigator to 'Call the HHA intake coordinator' and 'contact the facility's floor nurse'. This directly violates the role boundary where the PN is responsible for auditing the Atlantis portal and flagging discrepancies to the SW, not contacting the HHA or the facility nurse. By bypassing the designated SW and engaging directly with the clinical vendor (HHA) and facility staff, the PN is crossing the boundary into clinical interference.",,,,
932b3d98-f681-49e8-a1c1-2f010393881f,synthetic_batch_25_v9,Case_3,"Arthur, a 65-year-old recovering from a severe COPD exacerbation, faced a stalled discharge when his daughter, the primary POA, expressed intense fear that he would not remain oxygen-compliant at home. This family disagreement created a significant barrier, as Arthur insisted on returning to his apartment while his daughter advocated for a long-term care placement. The Patient Navigator acted as a supportive liaison by documenting the daughter's specific anxieties in Atlantis and requesting a joint meeting via the Social Worker to clarify the transition support Arthur would receive upon his return.",1,Wait for the Social Worker to finalize the family mediation and only update Atlantis once a definitive 'Home' or 'LTC' decision is documented in the facility record.,Passive,Passive,"The Patient Navigator's role is defined as auditing demographic data, educating the family, and flagging sentiment-based barriers to the clinical team. In this scenario, the Navigator is strictly waiting for the Social Worker to finalize the family mediation and document the definitive decision in the facility record before taking any action. The Navigator is not intervening in the clinical decision-making process, not contacting healthcare providers (HHAs) directly, and not managing clinical details. The Navigator is adhering to the boundary of waiting for the SW to resolve the conflict and document the outcome before acting.",,,,
932b3d98-f681-49e8-a1c1-2f010393881f,synthetic_batch_25_v9,Case_3,"Arthur, a 65-year-old recovering from a severe COPD exacerbation, faced a stalled discharge when his daughter, the primary POA, expressed intense fear that he would not remain oxygen-compliant at home. This family disagreement created a significant barrier, as Arthur insisted on returning to his apartment while his daughter advocated for a long-term care placement. The Patient Navigator acted as a supportive liaison by documenting the daughter's specific anxieties in Atlantis and requesting a joint meeting via the Social Worker to clarify the transition support Arthur would receive upon his return.",2,Request a joint family meeting via the Social Worker to document the family's sentiment score and educate the POA on the specific timing of the first home visit.,Proactive,Proactive,"The Patient Navigator is acting within their designated lane by coordinating a joint meeting with the Social Worker (SW) to resolve a family conflict. The scenario explicitly states the PN is 'educating the family' (via the SW) and 'flagging sentiment-based barriers' (documenting anxieties in Atlantis). This aligns with the Proactive category of 'Liaison/Education,' as the PN is facilitating communication and support without crossing into clinical management or bypassing the SW.",,,,
932b3d98-f681-49e8-a1c1-2f010393881f,synthetic_batch_25_v9,Case_3,"Arthur, a 65-year-old recovering from a severe COPD exacerbation, faced a stalled discharge when his daughter, the primary POA, expressed intense fear that he would not remain oxygen-compliant at home. This family disagreement created a significant barrier, as Arthur insisted on returning to his apartment while his daughter advocated for a long-term care placement. The Patient Navigator acted as a supportive liaison by documenting the daughter's specific anxieties in Atlantis and requesting a joint meeting via the Social Worker to clarify the transition support Arthur would receive upon his return.",3,Call the Home Health Agency's intake department directly to see if they can send a nurse earlier in the day to appease the daughter's concerns about Arthur being alone.,Overstep,Overstep,"The Patient Navigator's role is defined by auditing demographic data, educating the family on the support model, and flagging sentiment-based barriers to the clinical team. The scenario instructs the Navigator to call the Home Health Agency (HHA) directly to bypass the Social Worker (SW) and the clinical team to intervene on clinical discharge logistics. This action constitutes 'Clinical/Vendor interference' because it crosses the boundary of the Navigator's lane (education/flagging) into the SW's domain (mediation/plan) and the vendor's domain (clinical staffing), effectively bypassing the designated point of contact (the SW) to resolve a clinical barrier.",,,,
5a574fc1-621c-4584-8bc9-51ffdacca41a,synthetic_batch_25_v9,Case_4,"Arthur, a 75-year-old recovering from a complex cardiac bypass, was nearing his discharge date with a goal of returning to his independent living apartment. A significant barrier emerged during the final transition phase when the primary contact number provided for his daughter resulted in a 'number disconnected' message during the mandatory 24-hour pre-discharge check. The Patient Navigator served as a critical liaison by identifying this data mismatch in Atlantis and flagging the communication gap to the Social Worker to ensure the home health team could successfully reach the family for the first visit.",1,Wait for the Social Worker to finish the afternoon discharge huddle to see if a new phone number is listed on the final discharge summary.,Passive,Passive,"The Patient Navigator's role is strictly defined as auditing demographic data, educating the patient, and flagging communication barriers to the Social Worker (SW). In this scenario, the Navigator identifies a data mismatch (disconnected number) and immediately flags it to the SW to facilitate the resolution. The Navigator does not contact the Home Health Agency (HHAs), manage clinical details, or bypass the SW. Instead, they wait for the SW to conclude the huddle and wait for the SW to provide the solution (new phone number). This aligns perfectly with the 'Passive' category of Strategic Deferral, where the PN waits for the SW to act within their lane.",,,,
5a574fc1-621c-4584-8bc9-51ffdacca41a,synthetic_batch_25_v9,Case_4,"Arthur, a 75-year-old recovering from a complex cardiac bypass, was nearing his discharge date with a goal of returning to his independent living apartment. A significant barrier emerged during the final transition phase when the primary contact number provided for his daughter resulted in a 'number disconnected' message during the mandatory 24-hour pre-discharge check. The Patient Navigator served as a critical liaison by identifying this data mismatch in Atlantis and flagging the communication gap to the Social Worker to ensure the home health team could successfully reach the family for the first visit.",2,"Document the disconnected line in Atlantis, immediately flag the issue to the Social Worker, and visit the patient’s room to ask if there is an alternative number for the daughter.",Proactive,Proactive,"The Patient Navigator correctly identifies the issue within their lane (auditing Atlantis data and flagging communication barriers to the Social Worker). The scenario explicitly states the PN 'flagging the communication gap to the Social Worker' and 'visiting the patient's room to ask if there is an alternative number'. This falls under 'Proactive: Liaison/Education' because the PN is acting within their defined scope to facilitate communication and education, rather than deferring to the SW or crossing into clinical management (Overstep) or simply waiting (Passive). The instruction to 'visit the room' is a proactive educational/assessment action, not a passive deferral.",,,,
